outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2x_freexp_altinf,2005,2006 - 2007,155,0.006666666666666667,0.9878148148148148,0.005555555555555556
v2x_freexp_altinf,2005,2006 - 2007,160,0.01888888888888889,0.9381602469135802,0.04377777777777778
v2x_freexp_altinf,2005,2006 - 2007,165,0.0033333333333333335,0.9911296296296297,0.005555555555555556
v2x_freexp_altinf,2005,2006 - 2007,200,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,205,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,210,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,211,0.0077777777777777776,0.9911197530864198,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,212,0.0022222222222222222,0.9966691358024692,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,220,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,225,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,230,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,235,0.006666666666666667,0.9933333333333333,0
v2x_freexp_altinf,2005,2006 - 2007,260,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,290,0,0.9955555555555555,0.0044444444444444444
v2x_freexp_altinf,2005,2006 - 2007,305,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,310,0.0033333333333333335,0.992237037037037,0.0044444444444444444
v2x_freexp_altinf,2005,2006 - 2007,316,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,317,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,325,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,339,0.035555555555555556,0.9258666666666666,0.04
v2x_freexp_altinf,2005,2006 - 2007,343,0.057777777777777775,0.8599522633744855,0.08731481481481483
v2x_freexp_altinf,2005,2006 - 2007,344,0.01,0.9794888888888889,0.010617283950617284
v2x_freexp_altinf,2005,2006 - 2007,345,0.006666666666666667,0.9750433862433862,0.018412698412698412
v2x_freexp_altinf,2005,2006 - 2007,346,0.023333333333333334,0.9325358024691358,0.04518518518518519
v2x_freexp_altinf,2005,2006 - 2007,349,0.0011111111111111111,0.9778012345679014,0.021111111111111112
v2x_freexp_altinf,2005,2006 - 2007,350,0,0.9955555555555555,0.0044444444444444444
v2x_freexp_altinf,2005,2006 - 2007,352,0.0044444444444444444,0.992237037037037,0.0033333333333333335
v2x_freexp_altinf,2005,2006 - 2007,355,0.0044444444444444444,0.9687308641975308,0.026944444444444444
v2x_freexp_altinf,2005,2006 - 2007,359,0.22333333333333333,0.7213706552706552,0.0711965811965812
v2x_freexp_altinf,2005,2006 - 2007,360,0.056666666666666664,0.9161291245791245,0.028838383838383837
v2x_freexp_altinf,2005,2006 - 2007,365,0.11666666666666667,0.7687453703703704,0.1297222222222222
v2x_freexp_altinf,2005,2006 - 2007,366,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,367,0.0044444444444444444,0.9789137997256515,0.01671604938271605
v2x_freexp_altinf,2005,2006 - 2007,368,0.0022222222222222222,0.9900172839506173,0.0077777777777777776
v2x_freexp_altinf,2005,2006 - 2007,369,0.2011111111111111,0.6494670781893004,0.18703703703703703
v2x_freexp_altinf,2005,2006 - 2007,370,0.13333333333333333,0.8180370370370371,0.05611111111111111
v2x_freexp_altinf,2005,2006 - 2007,371,0.10888888888888888,0.8602192592592592,0.034666666666666665
v2x_freexp_altinf,2005,2006 - 2007,372,0.09111111111111111,0.8639519721430833,0.04944159544159544
v2x_freexp_altinf,2005,2006 - 2007,373,0.10888888888888888,0.8334364197530864,0.06472222222222222
v2x_freexp_altinf,2005,2006 - 2007,375,0.005555555555555556,0.9944444444444445,0
v2x_freexp_altinf,2005,2006 - 2007,380,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,385,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,390,0,1,0
v2x_freexp_altinf,2005,2006 - 2007,395,0.0011111111111111111,0.9933395061728396,0.005555555555555556
v2x_freexp_altinf,2005,2006 - 2007,402,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,404,0.13555555555555557,0.8304429629629629,0.03933333333333333
v2x_freexp_altinf,2005,2006 - 2007,411,0.011111111111111112,0.6877425916494544,0.3045299635005517
v2x_freexp_altinf,2005,2006 - 2007,420,0.01,0.9823,0.0077777777777777776
v2x_freexp_altinf,2005,2006 - 2007,432,0.0011111111111111111,0.9959434472934473,0.0029487179487179484
v2x_freexp_altinf,2005,2006 - 2007,433,0.0077777777777777776,0.9911197530864198,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,434,0.016666666666666666,0.9123148148148148,0.07222222222222222
v2x_freexp_altinf,2005,2006 - 2007,435,0.29,0.6415638888888889,0.09638888888888889
v2x_freexp_altinf,2005,2006 - 2007,436,0.019444444444444445,0.9120284108895219,0.06988603988603989
v2x_freexp_altinf,2005,2006 - 2007,437,0.06166666666666667,0.8721287037037037,0.07055555555555555
v2x_freexp_altinf,2005,2006 - 2007,438,0.12111111111111111,0.8730296296296295,0.006666666666666667
v2x_freexp_altinf,2005,2006 - 2007,439,0.058888888888888886,0.934837037037037,0.006666666666666667
v2x_freexp_altinf,2005,2006 - 2007,450,0.17333333333333334,0.7656617283950616,0.0737962962962963
v2x_freexp_altinf,2005,2006 - 2007,451,0.02666666666666667,0.9414296296296296,0.03277777777777778
v2x_freexp_altinf,2005,2006 - 2007,452,0.0044444444444444444,0.9870748971193416,0.008518518518518517
v2x_freexp_altinf,2005,2006 - 2007,461,0.4011111111111111,0.5254695473251029,0.12259259259259259
v2x_freexp_altinf,2005,2006 - 2007,471,0.19333333333333333,0.7817410934744268,0.030899470899470895
v2x_freexp_altinf,2005,2006 - 2007,475,0.014444444444444444,0.9692391358024691,0.016555555555555556
v2x_freexp_altinf,2005,2006 - 2007,481,0.04777777777777778,0.945874074074074,0.006666666666666667
v2x_freexp_altinf,2005,2006 - 2007,482,0.18222222222222223,0.778554732510288,0.04796296296296297
v2x_freexp_altinf,2005,2006 - 2007,483,0.06055555555555556,0.9170021604938272,0.02388888888888889
v2x_freexp_altinf,2005,2006 - 2007,484,0.02666666666666667,0.9668444444444445,0.006666666666666667
v2x_freexp_altinf,2005,2006 - 2007,490,0.2,0.7740529100529101,0.03243386243386243
v2x_freexp_altinf,2005,2006 - 2007,500,0.15166666666666667,0.8081160493827161,0.047407407407407405
v2x_freexp_altinf,2005,2006 - 2007,501,0.11777777777777777,0.8590883950617284,0.026222222222222223
v2x_freexp_altinf,2005,2006 - 2007,510,0.1411111111111111,0.8031141289437587,0.06493827160493827
v2x_freexp_altinf,2005,2006 - 2007,516,0.3283333333333333,0.5188625,0.2275
v2x_freexp_altinf,2005,2006 - 2007,517,0.17972222222222223,0.7843114182833628,0.04384656084656085
v2x_freexp_altinf,2005,2006 - 2007,520,0.3161111111111111,0.6257140072016462,0.08506481481481482
v2x_freexp_altinf,2005,2006 - 2007,522,0.03333333333333333,0.9333703703703703,0.034444444444444444
v2x_freexp_altinf,2005,2006 - 2007,530,0.1,0.7353578463203464,0.18293572631072633
v2x_freexp_altinf,2005,2006 - 2007,531,0.023333333333333334,0.9556864197530864,0.02148148148148148
v2x_freexp_altinf,2005,2006 - 2007,540,0.11555555555555555,0.8629884773662552,0.02425925925925926
v2x_freexp_altinf,2005,2006 - 2007,541,0.07444444444444444,0.8001811385459534,0.13545855379188712
v2x_freexp_altinf,2005,2006 - 2007,551,0.1322222222222222,0.7872672839506173,0.09277777777777778
v2x_freexp_altinf,2005,2006 - 2007,552,0.13,0.7234372222222222,0.16846296296296298
v2x_freexp_altinf,2005,2006 - 2007,553,0.15222222222222223,0.7856859053497942,0.07324074074074075
v2x_freexp_altinf,2005,2006 - 2007,560,0.0033333333333333335,0.993122962962963,0.0035555555555555557
v2x_freexp_altinf,2005,2006 - 2007,565,0,0.9888888888888889,0.011111111111111112
v2x_freexp_altinf,2005,2006 - 2007,570,0.06111111111111111,0.9325379188712521,0.006764346764346764
v2x_freexp_altinf,2005,2006 - 2007,571,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,572,0.11222222222222222,0.8660765432098765,0.024444444444444446
v2x_freexp_altinf,2005,2006 - 2007,580,0.03888888888888889,0.8918551734273957,0.07205820105820106
v2x_freexp_altinf,2005,2006 - 2007,581,0.05277777777777778,0.9235635931069959,0.02497685185185185
v2x_freexp_altinf,2005,2006 - 2007,590,0.0011111111111111111,0.9911197530864198,0.0077777777777777776
v2x_freexp_altinf,2005,2006 - 2007,600,0.18777777777777777,0.7751307407407407,0.04566666666666667
v2x_freexp_altinf,2005,2006 - 2007,615,0.1322222222222222,0.8501008230452675,0.02037037037037037
v2x_freexp_altinf,2005,2006 - 2007,616,0.05444444444444444,0.930846913580247,0.015555555555555555
v2x_freexp_altinf,2005,2006 - 2007,620,0.005370370370370371,0.9913141975308642,0.0033333333333333335
v2x_freexp_altinf,2005,2006 - 2007,625,0.5777777777777777,0.3888197530864198,0.07911111111111112
v2x_freexp_altinf,2005,2006 - 2007,630,0.18796296296296294,0.6247271604938271,0.23066666666666666
v2x_freexp_altinf,2005,2006 - 2007,640,0.07296296296296295,0.88027316872428,0.050444444444444445
v2x_freexp_altinf,2005,2006 - 2007,645,0.3338888888888889,0.578917519106408,0.13089947089947088
v2x_freexp_altinf,2005,2006 - 2007,651,0.2866666666666667,0.6962454144620812,0.023955026455026455
v2x_freexp_altinf,2005,2006 - 2007,652,0.051111111111111114,0.913041975308642,0.03777777777777778
v2x_freexp_altinf,2005,2006 - 2007,660,0.39,0.5583872222222223,0.08461111111111112
v2x_freexp_altinf,2005,2006 - 2007,663,0.04388888888888889,0.9132783450911228,0.044798941798941797
v2x_freexp_altinf,2005,2006 - 2007,666,0.0077777777777777776,0.9911197530864198,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,670,0.15555555555555556,0.8109012345679012,0.03972222222222222
v2x_freexp_altinf,2005,2006 - 2007,678,0.09666666666666666,0.8983148148148148,0.005555555555555556
v2x_freexp_altinf,2005,2006 - 2007,690,0.02666666666666667,0.9477382716049384,0.026296296296296293
v2x_freexp_altinf,2005,2006 - 2007,694,0.015555555555555555,0.981162962962963,0.0033333333333333335
v2x_freexp_altinf,2005,2006 - 2007,696,0.07527777777777778,0.8432439197530864,0.08811111111111111
v2x_freexp_altinf,2005,2006 - 2007,698,0.08,0.9079888888888888,0.013055555555555556
v2x_freexp_altinf,2005,2006 - 2007,700,0.24888888888888888,0.6533275720164609,0.13018518518518518
v2x_freexp_altinf,2005,2006 - 2007,701,0.015555555555555555,0.9691308641975309,0.015555555555555555
v2x_freexp_altinf,2005,2006 - 2007,702,0.1322222222222222,0.6909010973936899,0.20382716049382718
v2x_freexp_altinf,2005,2006 - 2007,703,0.36444444444444446,0.5670366137566137,0.1078095238095238
v2x_freexp_altinf,2005,2006 - 2007,704,0.07190476190476192,0.8889384580498866,0.042190476190476195
v2x_freexp_altinf,2005,2006 - 2007,705,0.05444444444444444,0.8900479423868313,0.058703703703703695
v2x_freexp_altinf,2005,2006 - 2007,710,0.10444444444444445,0.8343711052322164,0.06832010582010581
v2x_freexp_altinf,2005,2006 - 2007,712,0.0077777777777777776,0.9500828451178451,0.04246969696969696
v2x_freexp_altinf,2005,2006 - 2007,713,0.01,0.9768,0.013333333333333334
v2x_freexp_altinf,2005,2006 - 2007,731,0.011111111111111112,0.9877901234567902,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,732,0.0033333333333333335,0.9944518518518519,0.0022222222222222222
v2x_freexp_altinf,2005,2006 - 2007,740,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,750,0.028888888888888888,0.9141932098765432,0.058611111111111114
v2x_freexp_altinf,2005,2006 - 2007,760,0.3566666666666667,0.6261777777777778,0.02666666666666667
v2x_freexp_altinf,2005,2006 - 2007,770,0.12222222222222222,0.8535576131687242,0.027592592592592592
v2x_freexp_altinf,2005,2006 - 2007,771,0.025555555555555557,0.9657827160493828,0.008888888888888889
v2x_freexp_altinf,2005,2006 - 2007,775,0.005555555555555556,0.9944444444444445,0
v2x_freexp_altinf,2005,2006 - 2007,780,0.25,0.58625,0.21833333333333332
v2x_freexp_altinf,2005,2006 - 2007,781,0.6133333333333333,0.3460365925925926,0.10507777777777778
v2x_freexp_altinf,2005,2006 - 2007,790,0.1922222222222222,0.7141674456202234,0.11588624338624338
v2x_freexp_altinf,2005,2006 - 2007,800,0.16333333333333333,0.6244123015873017,0.2536904761904762
v2x_freexp_altinf,2005,2006 - 2007,811,0.04111111111111111,0.9311876543209877,0.028888888888888888
v2x_freexp_altinf,2005,2006 - 2007,812,0.01888888888888889,0.9800209876543211,0.0011111111111111111
v2x_freexp_altinf,2005,2006 - 2007,816,0.2011111111111111,0.7861130070546737,0.01599206349206349
v2x_freexp_altinf,2005,2006 - 2007,820,0.31222222222222223,0.6562928395061729,0.04577777777777778
v2x_freexp_altinf,2005,2006 - 2007,830,0.06,0.9315698412698412,0.008968253968253967
v2x_freexp_altinf,2005,2006 - 2007,840,0.04555555555555556,0.866418406819518,0.09222751322751323
v2x_freexp_altinf,2005,2006 - 2007,850,0.017777777777777778,0.9215427160493826,0.06177777777777778
v2x_freexp_altinf,2005,2006 - 2007,860,0.05444444444444444,0.8151389300411523,0.13792592592592592
v2x_freexp_altinf,2005,2006 - 2007,900,0.0044444444444444444,0.9955555555555555,0
v2x_freexp_altinf,2005,2006 - 2007,910,0.0011111111111111111,0.9966691358024692,0.0022222222222222222
v2x_freexp_altinf,2005,2006 - 2007,920,0.0022222222222222222,0.9955604938271605,0.0022222222222222222
v2x_freexp_altinf,2005,2006 - 2007,940,0.14666666666666667,0.7328395061728394,0.14120370370370372
v2x_freexp_altinf,2005,2006 - 2007,950,0.042222222222222223,0.9358168792866941,0.022929012345679012
v2x_freexp_altinf,2006,2007 - 2008,2,0,0.9855555555555555,0.014444444444444444
v2x_freexp_altinf,2006,2007 - 2008,20,0.0022222222222222222,0.9855827160493826,0.012222222222222223
v2x_freexp_altinf,2006,2007 - 2008,40,0.013188888888888889,0.9835217407407407,0.0033333333333333335
v2x_freexp_altinf,2006,2007 - 2008,41,0.17,0.7598781746031745,0.08448412698412698
v2x_freexp_altinf,2006,2007 - 2008,42,0.014,0.9739488888888889,0.012222222222222223
v2x_freexp_altinf,2006,2007 - 2008,51,0.003636363636363636,0.9852929292929293,0.011111111111111112
v2x_freexp_altinf,2006,2007 - 2008,52,0.0022222222222222222,0.9889086419753087,0.008888888888888889
v2x_freexp_altinf,2006,2007 - 2008,53,0.0011111111111111111,0.9933395061728396,0.005555555555555556
v2x_freexp_altinf,2006,2007 - 2008,70,0.04227513227513228,0.86833721340388,0.09333333333333334
v2x_freexp_altinf,2006,2007 - 2008,90,0.014444444444444444,0.9735098765432099,0.012222222222222223
v2x_freexp_altinf,2006,2007 - 2008,91,0.08342592592592592,0.8836453017832647,0.03592592592592593
v2x_freexp_altinf,2006,2007 - 2008,92,0.013333333333333334,0.9757037037037037,0.011111111111111112
v2x_freexp_altinf,2006,2007 - 2008,93,0.07027777777777777,0.6792137345679014,0.26944444444444443
v2x_freexp_altinf,2006,2007 - 2008,94,0.0033333333333333335,0.9911296296296297,0.005555555555555556
v2x_freexp_altinf,2006,2007 - 2008,95,0.0033333333333333335,0.992237037037037,0.0044444444444444444
v2x_freexp_altinf,2006,2007 - 2008,100,0.04833333333333333,0.9128950617283951,0.04074074074074074
v2x_freexp_altinf,2006,2007 - 2008,101,0.1111111111111111,0.8053029439696106,0.09403418803418803
v2x_freexp_altinf,2006,2007 - 2008,110,0.055824074074074075,0.9121788528806585,0.03388888888888889
v2x_freexp_altinf,2006,2007 - 2008,115,0.0022222222222222222,0.9889086419753087,0.008888888888888889
v2x_freexp_altinf,2006,2007 - 2008,130,0.052444444444444446,0.9089514403292182,0.04074074074074074
v2x_freexp_altinf,2006,2007 - 2008,135,0.02277777777777778,0.8985015432098765,0.08055555555555556
v2x_freexp_altinf,2006,2007 - 2008,140,0.008240740740740741,0.9664510322359396,0.02551851851851852
v2x_freexp_altinf,2006,2007 - 2008,145,0.09222222222222222,0.7505376984126984,0.1732142857142857
v2x_freexp_altinf,2006,2007 - 2008,150,0.005555555555555556,0.9867098765432099,0.0077777777777777776
v2x_freexp_altinf,2006,2007 - 2008,155,0,0.9966666666666667,0.0033333333333333335
v2x_freexp_altinf,2006,2007 - 2008,160,0.008333333333333333,0.9718333333333333,0.02
v2x_freexp_altinf,2006,2007 - 2008,165,0.0011111111111111111,0.9966691358024692,0.0022222222222222222
v2x_freexp_altinf,2006,2007 - 2008,200,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2006,2007 - 2008,205,0.0011111111111111111,0.9966691358024692,0.0022222222222222222
v2x_freexp_altinf,2006,2007 - 2008,210,0.0011111111111111111,0.9955592592592594,0.0033333333333333335
v2x_freexp_altinf,2006,2007 - 2008,211,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,212,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,220,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,225,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2006,2007 - 2008,230,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,235,0,0.9988888888888889,0.0011111111111111111
v2x_freexp_altinf,2006,2007 - 2008,260,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,290,0.0011111111111111111,0.9644827160493827,0.034444444444444444
v2x_freexp_altinf,2006,2007 - 2008,305,0.0022222222222222222,0.9966691358024692,0.0011111111111111111
v2x_freexp_altinf,2006,2007 - 2008,310,0.03935185185185186,0.8090792181069959,0.15777777777777777
v2x_freexp_altinf,2006,2007 - 2008,316,0.0033333333333333335,0.9944518518518519,0.0022222222222222222
v2x_freexp_altinf,2006,2007 - 2008,317,0.0044444444444444444,0.9567473251028806,0.03898148148148148
v2x_freexp_altinf,2006,2007 - 2008,325,0.0033333333333333335,0.9903913580246915,0.0062962962962962955
v2x_freexp_altinf,2006,2007 - 2008,339,0.0316931216931217,0.9394728512639624,0.029777777777777778
v2x_freexp_altinf,2006,2007 - 2008,340,0.021222222222222222,0.9630085802469136,0.01611111111111111
v2x_freexp_altinf,2006,2007 - 2008,341,0.15555555555555556,0.784958024691358,0.07044444444444443
v2x_freexp_altinf,2006,2007 - 2008,343,0.06743386243386243,0.8994082304526749,0.035555555555555556
v2x_freexp_altinf,2006,2007 - 2008,344,0.0033333333333333335,0.9911296296296297,0.005555555555555556
v2x_freexp_altinf,2006,2007 - 2008,346,0.03490740740740741,0.9239867969821673,0.042592592592592585
v2x_freexp_altinf,2006,2007 - 2008,349,0.0022222222222222222,0.9938975308641974,0.0038888888888888888
v2x_freexp_altinf,2006,2007 - 2008,350,0.0011111111111111111,0.9955592592592594,0.0033333333333333335
v2x_freexp_altinf,2006,2007 - 2008,352,0.0044444444444444444,0.9933432098765431,0.0022222222222222222
v2x_freexp_altinf,2006,2007 - 2008,355,0.0044444444444444444,0.9656888888888888,0.03
v2x_freexp_altinf,2006,2007 - 2008,359,0.08416666666666667,0.8949726851851851,0.02277777777777778
v2x_freexp_altinf,2006,2007 - 2008,360,0.019444444444444445,0.9673362139917696,0.013481481481481483
v2x_freexp_altinf,2006,2007 - 2008,365,0.08,0.8546913580246914,0.07098765432098765
v2x_freexp_altinf,2006,2007 - 2008,366,0.0011111111111111111,0.9988888888888889,0
v2x_freexp_altinf,2006,2007 - 2008,367,0.008888888888888889,0.9823012345679013,0.008888888888888889
v2x_freexp_altinf,2006,2007 - 2008,368,0.0022222222222222222,0.9933432098765431,0.0044444444444444444
v2x_freexp_altinf,2006,2007 - 2008,369,0.1363888888888889,0.7267127572016461,0.15851851851851853
v2x_freexp_altinf,2006,2007 - 2008,370,0.11250000000000002,0.8084467592592592,0.08907407407407408
v2x_freexp_altinf,2006,2007 - 2008,371,0.04892592592592593,0.9373363374485596,0.014444444444444444
v2x_freexp_altinf,2006,2007 - 2008,372,0.06933333333333333,0.899092938271605,0.03392592592592592
v2x_freexp_altinf,2006,2007 - 2008,373,0.08388888888888889,0.8947351851851851,0.02333333333333333
v2x_freexp_altinf,2006,2007 - 2008,375,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,380,0,0.9933333333333333,0.006666666666666667
v2x_freexp_altinf,2006,2007 - 2008,385,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,390,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,395,0,1,0
v2x_freexp_altinf,2006,2007 - 2008,402,0.0011111111111111111,0.9944493827160494,0.0044444444444444444
v2x_freexp_altinf,2006,2007 - 2008,404,0.07123456790123457,0.8962586419753086,0.035
v2x_freexp_altinf,2006,2007 - 2008,411,0.057777777777777775,0.7308902527924751,0.22429100529100526
v2x_freexp_altinf,2006,2007 - 2008,420,0.051277777777777776,0.9276395061728395,0.022222222222222223
v2x_freexp_altinf,2006,2007 - 2008,432,0.002361111111111111,0.9954219135802469,0.0022222222222222222
v2x_freexp_altinf,2006,2007 - 2008,433,0.0011111111111111111,0.9900098765432099,0.008888888888888889
v2x_freexp_altinf,2006,2007 - 2008,434,0.02064814814814815,0.938545524691358,0.041666666666666664
v2x_freexp_altinf,2006,2007 - 2008,435,0.265,0.6776731111111111,0.0779957671957672
v2x_freexp_altinf,2006,2007 - 2008,436,0.0077777777777777776,0.9782576131687243,0.014074074074074076
v2x_freexp_altinf,2006,2007 - 2008,437,0.06312962962962962,0.925419732510288,0.012222222222222223
v2x_freexp_altinf,2006,2007 - 2008,438,0.12611111111111112,0.8573820987654321,0.01888888888888889
v2x_freexp_altinf,2006,2007 - 2008,439,0.04666666666666667,0.9438,0.01
v2x_freexp_altinf,2006,2007 - 2008,450,0.13377777777777777,0.8121956213991769,0.062370370370370375
v2x_freexp_altinf,2006,2007 - 2008,451,0.01351851851851852,0.9709535322359397,0.01574074074074074
v2x_freexp_altinf,2006,2007 - 2008,452,0.006666666666666667,0.9911259259259259,0.0022222222222222222
v2x_freexp_altinf,2006,2007 - 2008,461,0.3,0.6645981481481481,0.050574074074074084
v2x_freexp_altinf,2006,2007 - 2008,471,0.0882936507936508,0.9076543209876543,0.0044444444444444444
v2x_freexp_altinf,2006,2007 - 2008,475,0.028777777777777777,0.9385334002057613,0.03365740740740741
v2x_freexp_altinf,2006,2007 - 2008,481,0.014074074074074074,0.9848304526748971,0.0011111111111111111
v2x_freexp_altinf,2006,2007 - 2008,482,0.06370370370370369,0.9220437860082304,0.015222222222222222
v2x_freexp_altinf,2006,2007 - 2008,483,0.14448412698412696,0.8214680695847363,0.0397979797979798
v2x_freexp_altinf,2006,2007 - 2008,484,0.008333333333333333,0.989462962962963,0.0022222222222222222
v2x_freexp_altinf,2006,2007 - 2008,490,0.28185185185185185,0.6774530864197531,0.056666666666666664
v2x_freexp_altinf,2006,2007 - 2008,500,0.16055555555555556,0.7790510802469135,0.07194444444444445
v2x_freexp_altinf,2006,2007 - 2008,501,0.058888888888888886,0.9288766666666667,0.013
v2x_freexp_altinf,2006,2007 - 2008,510,0.09592592592592591,0.8828953017832647,0.02342592592592593
v2x_freexp_altinf,2006,2007 - 2008,516,0.14290740740740743,0.7418612551440328,0.13444444444444445
v2x_freexp_altinf,2006,2007 - 2008,517,0.13654320987654323,0.8455480566986739,0.020740740740740737
v2x_freexp_altinf,2006,2007 - 2008,520,0.16499206349206344,0.7815055761316874,0.06407407407407407
v2x_freexp_altinf,2006,2007 - 2008,522,0.042222222222222223,0.9519246913580247,0.006111111111111111
v2x_freexp_altinf,2006,2007 - 2008,530,0.05462962962962963,0.7488896445718206,0.20783465608465607
v2x_freexp_altinf,2006,2007 - 2008,531,0.014444444444444444,0.9811753086419752,0.0044444444444444444
v2x_freexp_altinf,2006,2007 - 2008,540,0.033935185185185186,0.9523788966049382,0.014166666666666666
v2x_freexp_altinf,2006,2007 - 2008,541,0.03888888888888889,0.9335236625514404,0.028703703703703707
v2x_freexp_altinf,2006,2007 - 2008,551,0.030634920634920636,0.9456694885361551,0.024444444444444446
v2x_freexp_altinf,2006,2007 - 2008,552,0.08074074074074072,0.8164043621399176,0.1118888888888889
v2x_freexp_altinf,2006,2007 - 2008,553,0.06111111111111111,0.9182333333333333,0.022000000000000002
v2x_freexp_altinf,2006,2007 - 2008,560,0.006666666666666667,0.9767777777777776,0.016666666666666666
v2x_freexp_altinf,2006,2007 - 2008,565,0.0033333333333333335,0.992237037037037,0.0044444444444444444
v2x_freexp_altinf,2006,2007 - 2008,570,0.011888888888888888,0.9809747530864198,0.007222222222222222
v2x_freexp_altinf,2006,2007 - 2008,571,0,0.9977777777777778,0.0022222222222222222
v2x_freexp_altinf,2006,2007 - 2008,572,0.06833333333333333,0.9086337962962963,0.024722222222222222
v2x_freexp_altinf,2006,2007 - 2008,580,0.05333333333333334,0.884099012345679,0.06609259259259259
v2x_freexp_altinf,2006,2007 - 2008,581,0.08027777777777778,0.888809336419753,0.03361111111111111
v2x_freexp_altinf,2006,2007 - 2008,590,0.0022222222222222222,0.9966691358024692,0.0011111111111111111
v2x_freexp_altinf,2006,2007 - 2008,600,0.09348148148148147,0.8662288065843622,0.044444444444444446
v2x_freexp_altinf,2006,2007 - 2008,615,0.07185185185185185,0.9152572016460906,0.013888888888888888
v2x_freexp_altinf,2006,2007 - 2008,616,0.04911481481481481,0.9389110754458162,0.012592592592592591
v2x_freexp_altinf,2006,2007 - 2008,620,0.02,0.9778222222222221,0.0022222222222222222
v2x_freexp_altinf,2006,2007 - 2008,625,0.24680952380952376,0.7370666208112875,0.021407407407407406
v2x_freexp_altinf,2006,2007 - 2008,630,0.17700000000000002,0.5791046031746031,0.29634920634920636
v2x_freexp_altinf,2006,2007 - 2008,640,0.041666666666666664,0.9402314814814816,0.01888888888888889
v2x_freexp_altinf,2006,2007 - 2008,645,0.17015873015873015,0.737544479717813,0.11122222222222222
v2x_freexp_altinf,2006,2007 - 2008,651,0.13870370370370372,0.839285390946502,0.025555555555555557
v2x_freexp_altinf,2006,2007 - 2008,652,0.027587301587301587,0.9648494885361552,0.0077777777777777776
v2x_freexp_altinf,2006,2007 - 2008,660,0.2288888888888889,0.7291569547325102,0.05440740740740741
v2x_freexp_altinf,2006,2007 - 2008,663,0.11226190476190477,0.8755727954144621,0.013703703703703702
v2x_freexp_altinf,2006,2007 - 2008,666,0.013888888888888888,0.9636496913580247,0.02277777777777778
v2x_freexp_altinf,2006,2007 - 2008,670,0.06066666666666667,0.9320274074074074,0.0077777777777777776
v2x_freexp_altinf,2006,2007 - 2008,678,0.15666666666666668,0.8264666666666666,0.02
v2x_freexp_altinf,2006,2007 - 2008,690,0.06342592592592593,0.9114253257887517,0.02685185185185185
v2x_freexp_altinf,2006,2007 - 2008,694,0.005555555555555556,0.9833950617283951,0.011111111111111112
v2x_freexp_altinf,2006,2007 - 2008,696,0.1397310405643739,0.8006555067280684,0.0692962962962963
v2x_freexp_altinf,2006,2007 - 2008,698,0.059166666666666666,0.9282888888888888,0.013333333333333334
v2x_freexp_altinf,2006,2007 - 2008,700,0.12666666666666668,0.8260277777777777,0.05416666666666667
v2x_freexp_altinf,2006,2007 - 2008,701,0.06416666666666666,0.9212759259259259,0.015555555555555555
v2x_freexp_altinf,2006,2007 - 2008,702,0.0811111111111111,0.803795624632569,0.1252526455026455
v2x_freexp_altinf,2006,2007 - 2008,703,0.22027777777777777,0.7202323045267489,0.07629629629629629
v2x_freexp_altinf,2006,2007 - 2008,704,0.08614814814814814,0.8925286419753087,0.023333333333333334
v2x_freexp_altinf,2006,2007 - 2008,705,0.05333333333333334,0.9141644444444444,0.034333333333333334
